evaporation_from_vegetation_transpiration_sum,soil_temperature_level_1,surface_net_solar_radiation_sum,temperature_2m,total_precipitation_sum,ndvi
9.31E-10,307.0907275,2.07E+07,303.5379359,4.44E-04,0.273007751
0,306.5069866,2.06E+07,302.6580365,3.70E-04,0.272713453
0,306.4951032,2.02E+07,302.8338744,0.001626208,0.272419155
0,304.3570487,1.70E+07,300.6609275,0.005552034,0.272124857
0,305.8260339,2.07E+07,302.3647703,2.03E-04,0.271830559
0,306.0884228,2.03E+07,302.5428912,2.94E-04,0.269279838
0,305.8904959,1.94E+07,302.2096195,5.28E-04,0.266729116
0,306.3972104,2.01E+07,302.3469887,6.74E-04,0.264178395
9.31E-10,304.6689148,1.81E+07,300.5533047,0.003117619,0.263019294
0,302.0853303,1.30E+07,298.6481889,0.001185598,0.261860192
0,304.9630324,2.08E+07,301.9092445,6.70E-06,0.26070109
0,306.5872949,2.15E+07,303.5520941,2.38E-04,0.259541988
9.31E-10,307.5604051,2.21E+07,304.4676107,1.29E-06,0.258382887
0,304.8925997,8447829.75,302.9498533,8.71E-05,0.261440409
0,301.0613804,4580821.5,298.4681924,0.002400949,0.264497932
0,298.0468458,4576950.875,295.8662879,0.032596791,0.267555454
9.31E-10,298.2909705,6029720.375,297.2830086,0.00939211,0.270612976
0,301.0076694,1.74E+07,299.3872083,8.67E-05,0.273670499
0,302.8561503,2.17E+07,301.6414146,0,0.276728021
0,304.0394993,2.17E+07,302.6537355,0,0.279785544
0,303.443449,2.21E+07,301.8442885,8.59E-07,0.277745813
0,303.9888446,2.23E+07,302.7851652,0,0.275706083
0,305.3825862,2.16E+07,303.4683952,1.72E-06,0.273666352
0,305.6218751,2.02E+07,303.0232557,3.91E-06,0.277583565
9.31E-10,305.6170317,1.86E+07,302.7381032,0.00429089,0.281500778
0,302.4749921,1.06E+07,299.6198514,4.20E-04,0.285417991
0,305.443086,1.90E+07,303.2734013,1.33E-04,0.289335204
0,306.6746985,1.95E+07,304.5772063,0.001454778,0.293252417
0,305.064558,1.76E+07,301.6754252,0.015958357,0.29716963
0,305.2395573,1.99E+07,302.9433295,2.69E-04,0.301086843
0,306.0752087,2.01E+07,304.1746438,9.79E-06,0.301324139
9.31E-10,306.492911,1.99E+07,304.5993958,2.41E-04,0.301561435
0,306.8635769,1.84E+07,304.9255492,0.001191195,0.301798731
9.31E-10,307.2727737,1.95E+07,305.0280628,3.63E-04,0.302036027
0,307.7947222,2.03E+07,305.8296286,2.11E-04,0.302273323
0,308.7860241,1.98E+07,307.0901883,6.85E-05,0.302510619
9.31E-10,308.1099631,1.89E+07,305.0891368,3.65E-04,0.302747915
9.31E-10,303.6570295,8194914.125,301.0111783,0.005280542,0.302985211
9.31E-10,304.8781535,1.43E+07,302.3636061,0.01678024,0.303222507
0,303.3476575,1.22E+07,301.4654846,0.005174991,0.303459803
0,304.0256557,1.71E+07,301.2298622,0.013681281,0.303697099
9.31E-10,300.1430009,5567153,298.0266387,0.039344845,0.303934395
0,302.563516,1.63E+07,300.7094682,4.19E-04,0.304171691
0,302.9248282,1.58E+07,300.8632361,6.68E-04,0.304408987
9.31E-10,302.3698877,1.31E+07,300.2501888,0.003471052,0.304646283
0,299.9991741,4502262.125,298.5896619,0.012921653,0.304883579
0,299.0170816,2677568.25,298.2602482,0.017412943,0.305120875
0,300.9923973,1.12E+07,300.3161558,0.003470675,0.305358171
9.31E-10,303.0761414,1.67E+07,301.8863297,8.33E-04,0.305595467
0,304.2770055,1.72E+07,303.1016541,7.72E-04,0.305832764
0,303.8859425,1.59E+07,302.1717078,0.002561466,0.30607006
9.31E-10,303.7506021,1.64E+07,301.6122945,0.00225144,0.306307356
0,304.0074895,1.76E+07,301.6756248,0.003141757,0.306544652
0,303.7526995,1.55E+07,301.8047632,8.42E-04,0.306781948
0,304.6855774,1.93E+07,303.0285282,2.46E-04,0.307019244
0,305.1648121,1.74E+07,303.7096799,4.76E-04,0.30725654
0,305.5510546,1.91E+07,304.9484431,7.20E-05,0.307493836
0,305.9870911,1.98E+07,305.8883864,2.58E-06,0.307731132
9.31E-10,306.5777537,2.05E+07,306.1675472,1.29E-05,0.307968428
1.86E-09,307.0228163,1.95E+07,305.017594,0.006088836,0.308205724
9.31E-10,305.5502822,1.55E+07,303.1432012,0.003332898,0.30844302
0,305.7692738,1.76E+07,303.4167156,7.44E-04,0.308680316
0,306.2239456,1.86E+07,304.1185754,8.35E-04,0.308917612
9.31E-10,306.4053688,1.74E+07,304.6459745,8.75E-04,0.308809875
0,306.7488244,1.74E+07,304.7189674,5.44E-04,0.308702139
0,305.6900247,1.65E+07,302.89291,0.001112217,0.308594403
0,304.3531539,1.29E+07,302.5510763,0.001860296,0.308486666
0,305.6929429,1.68E+07,303.7128716,0.006159426,0.30837893
9.31E-10,303.340107,9257819.5,301.6421204,0.004940533,0.308271193
9.31E-10,302.957627,1.02E+07,301.718434,0.008405954,0.308163457
9.31E-10,304.4739653,1.66E+07,303.2808832,0.002185126,0.30805572
0,304.5816689,1.56E+07,303.0890121,0.002301338,0.307947984
9.31E-10,304.7406686,1.67E+07,303.1424739,6.53E-04,0.307840248
1.86E-09,305.4240061,1.69E+07,303.6178913,0.001635579,0.307732511
0,304.5686467,1.26E+07,302.5815194,0.008944824,0.307624775
0,301.1667862,2644257.625,299.456391,0.076396,0.307517038
0,301.3492832,6844466.875,300.2695204,0.010540884,0.307409302
0,300.8887075,6406741.875,299.7647762,0.018661989,0.307301565
9.31E-10,301.0616817,7187589.625,299.8784205,0.014631983,0.307193829
0,301.0596364,7320879.625,300.3301036,0.012997955,0.307086093
9.31E-10,302.8360246,1.38E+07,302.5647736,9.75E-04,0.306978356
0,303.7518546,1.61E+07,303.4222158,8.04E-04,0.30687062
0,303.6410522,1.43E+07,303.1439381,5.10E-04,0.306762883
0,301.8502102,6075518.625,300.889815,0.013366617,0.306655147
0,301.9148871,8603489.625,300.8525823,0.020743746,0.306547411
0,301.5432701,8087642.25,300.3824997,0.013171713,0.306439674
0,301.8972797,1.01E+07,300.7164822,0.021363536,0.306331938
9.31E-10,301.3972549,8377088.75,300.7755032,0.009066203,0.306224201
9.31E-10,302.6175938,1.42E+07,302.2311261,0.007708199,0.306116465
9.31E-10,302.4009431,1.27E+07,301.3391507,0.011346687,0.306008728
9.31E-10,301.9498291,1.23E+07,301.2468351,0.002750162,0.305900992
9.31E-10,302.2128054,1.56E+07,301.4259179,7.62E-04,0.305793256
9.31E-10,302.0542755,1.39E+07,301.1463833,6.78E-04,0.305685519
0,302.4173177,1.50E+07,301.5192388,0.003021887,0.305577783
0,303.53501,1.65E+07,302.7389469,0.002531495,0.305470046
0,302.7730083,1.24E+07,301.497132,0.008180649,0.30536231
0,302.7987061,1.31E+07,301.5104109,0.008584011,0.305254573
1.86E-09,301.9770972,9677787.375,300.6818682,0.013421866,0.305146837
0,302.8680909,1.45E+07,302.0443026,0.002146235,0.305039101
0,303.0877101,1.66E+07,302.8623702,5.27E-04,0.304931364
0,303.1744308,1.50E+07,302.459774,0.001192163,0.304823628
9.31E-10,302.6422164,1.22E+07,302.0761471,0.00354931,0.304715891
0,302.611859,1.39E+07,302.2741496,0.001125833,0.304608155
0,303.291158,1.77E+07,302.6764425,2.82E-04,0.304500418
9.31E-10,303.8450642,1.71E+07,302.8309269,8.30E-04,0.304392682
0,304.1845271,1.70E+07,302.9454282,0.001850054,0.304284946
0,303.2462883,1.39E+07,302.0038586,0.003061573,0.304177209
0,302.2724819,1.07E+07,300.8263995,0.022527252,0.304069473
0,300.9156901,5875800.875,300.0325133,0.025545209,0.303961736
0,300.6872406,7379749.625,299.796833,0.01042037,0.303854
0,301.6126124,1.06E+07,300.9353161,0.003501809,0.303746264
9.31E-10,302.2438768,1.13E+07,301.2259432,0.011238076,0.303638527
9.31E-10,301.1304137,6030113.75,299.9650326,0.019831682,0.303530791
0,301.7763424,9972210.75,301.7323265,0.002402028,0.303423054
9.31E-10,302.2160651,1.54E+07,301.8961347,0.001697371,0.303315318
9.31E-10,301.1945025,8138897,300.5560614,0.001463714,0.303207581
9.31E-10,301.1223412,7836120.75,300.4717827,0.006507869,0.303099845
9.31E-10,300.6831411,8015035.875,299.4523436,0.013277544,0.302992109
0,300.4678917,1.08E+07,299.4485588,0.013305224,0.302884372
0,300.4007314,9278184.625,299.8182882,0.009481006,0.302776636
0,301.9526107,1.51E+07,301.2799129,0.002265693,0.302668899
0,302.7169418,1.56E+07,301.8266335,0.006434741,0.302561163
0,302.1947149,1.30E+07,300.873181,0.006543159,0.302453426
9.31E-10,302.1481953,1.23E+07,300.9775441,0.001345502,0.30234569
0,303.3270919,1.55E+07,302.2749786,9.17E-04,0.302237954
0,303.0465266,1.45E+07,301.9801985,0.002301592,0.302130217
1.86E-09,302.4458739,1.41E+07,301.6923199,0.003170338,0.302022481
0,301.5995693,1.21E+07,300.6382656,0.009716549,0.301914744
0,301.1477769,1.05E+07,300.3077475,0.008465897,0.301807008
9.31E-10,301.0642427,1.14E+07,300.2574921,0.009903869,0.301699271
9.31E-10,301.6293411,1.36E+07,300.9889984,0.006873405,0.301591535
0,302.4110502,1.51E+07,301.3523731,0.004050108,0.301483799
0,302.7348576,1.50E+07,301.9348125,0.002858439,0.301376062
0,302.7724978,1.63E+07,302.319081,0.004434747,0.301268326
0,300.8091551,6901279.25,300.0520191,0.004415458,0.301160589
0,298.4558716,3333448.625,297.4755967,0.100846243,0.301052853
9.31E-10,298.5347977,4811798.625,298.3225702,0.024577423,0.300945117
0,300.7613284,1.32E+07,300.5468534,0.001010809,0.30083738
0,301.8266703,1.46E+07,301.2521839,0.001364721,0.300729644
0,302.2112211,1.49E+07,301.4541849,0.003135527,0.300621907
0,301.1032035,9983340,299.8580379,0.005119262,0.300514171
1.86E-09,300.9774361,1.12E+07,299.8952955,0.006775978,0.300406434
9.31E-10,301.4121526,1.49E+07,300.6475105,0.002120296,0.300298698
0,300.6746006,1.11E+07,299.7401772,0.007131031,0.300190962
0,299.5788428,6041820.5,298.5490322,0.01231919,0.300083225
0,300.4343853,1.06E+07,299.9279957,9.22E-04,0.299975489
0,301.8533408,1.56E+07,301.7738889,7.04E-04,0.299867752
0,301.3771954,1.20E+07,300.6795127,0.005848745,0.299760016
0,301.6075935,1.47E+07,300.5304298,0.001520334,0.299652279
0,301.8284143,1.51E+07,300.7391351,6.27E-04,0.299544543
0,301.9896386,1.42E+07,301.0144234,0.001822069,0.295947939
9.31E-10,301.8205344,1.33E+07,300.3217614,0.002671198,0.292351335
0,301.6585369,1.38E+07,300.6232045,0.002462739,0.288754731
0,301.8348045,1.40E+07,300.8455296,0.00404771,0.28746074
0,301.7488899,1.35E+07,300.6403484,0.001193869,0.286166749
0,302.0049445,1.34E+07,300.8126183,3.51E-04,0.284872758
0,301.3141861,1.57E+07,299.9112244,5.37E-06,0.283578766
0,300.7308547,1.32E+07,299.7314676,2.77E-04,0.282284775
0,300.9051558,1.59E+07,299.9314658,1.31E-06,0.280990784
9.31E-10,301.0315266,1.60E+07,300.1892916,1.76E-07,0.279696792
9.31E-10,301.0527643,1.51E+07,300.3290908,5.49E-05,0.279226313
0,300.9411933,1.47E+07,299.9724312,8.52E-07,0.278755834
0,300.3771489,1.55E+07,299.4046834,4.44E-07,0.278285354
0,299.8007374,1.58E+07,298.5280081,1.72E-06,0.312865585
0,300.0823682,1.58E+07,299.1608944,8.57E-07,0.347445816
0,300.7441705,1.53E+07,300.4397373,0,0.339695606
0,301.7433332,1.36E+07,301.0499369,0.013033426,0.331945397
0,298.902619,3405574.125,297.8717798,0.046340084,0.324195188
0,298.0674349,5985198,296.4971619,0.016341801,0.316444978
0,298.5443974,1.36E+07,297.1340027,2.44E-05,0.308694769
0,298.2747428,1.47E+07,296.8127658,9.41E-08,0.300944559
0,297.118042,1.53E+07,295.8718096,1.72E-06,0.29319435
0,297.6083349,1.50E+07,296.7970695,8.58E-07,0.28544414
0,297.7092603,1.29E+07,296.6367048,3.28E-04,0.230268039
0,297.6221333,1.40E+07,296.426644,8.08E-06,0.175091937
0,296.5223656,1.48E+07,294.7359028,8.52E-07,0.184344689
0,295.9131056,1.48E+07,294.1375224,8.52E-07,0.193597441
0,295.8640181,1.47E+07,293.9964358,0,0.202850193
0,296.1121108,1.46E+07,294.6208642,0,0.179756761
9.31E-10,295.6120955,1.46E+07,294.1194553,8.52E-07,0.156663328
0,294.8189112,1.46E+07,293.2674115,0,0.173155621
0,295.2081496,1.39E+07,293.7751261,1.65E-06,0.189647913
0,295.3691394,1.40E+07,294.5859731,8.63E-06,0.206140205
0,295.4088872,1.39E+07,294.0515079,2.88E-06,0.251949646
0,295.298186,1.40E+07,294.0038554,1.72E-06,0.297759086
0,294.8810762,1.37E+07,293.7007338,8.52E-07,0.298211137
0,294.4212767,1.40E+07,292.9548836,4.26E-07,0.298663189
0,294.0784257,1.38E+07,292.233429,1.80E-06,0.299115241
0,293.948946,1.34E+07,292.2798233,3.15E-06,0.295425338
0,294.0653858,1.37E+07,292.6783721,1.71E-06,0.291735436
1.86E-09,294.3925883,1.34E+07,293.1380901,1.70E-06,0.288045534
0,294.3378582,1.34E+07,292.8975595,1.74E-06,0.284355632
0,293.8025837,1.35E+07,292.7903372,1.29E-06,0.28066573
0,293.7439836,1.35E+07,292.4120089,1.71E-06,0.276975828
0,293.6555964,1.33E+07,291.9484069,1.28E-06,0.273285925
0,293.2410806,1.33E+07,291.4058628,4.35E-07,0.271735956
0,292.9715494,1.32E+07,291.4015388,1.29E-06,0.270185987
0,292.8306726,1.31E+07,291.6162345,8.52E-07,0.268636018
0,293.3354912,9370678.875,292.2206796,7.81E-05,0.273826081
0,294.3968239,9460559.75,293.6828117,2.39E-04,0.279016143
0,293.4439824,6245496.75,292.5492433,6.93E-05,0.284206206
0,293.4222953,1.27E+07,292.5889524,0,0.289396268
0,292.8423074,1.31E+07,291.7322241,2.15E-06,0.294586331
0,291.765227,1.29E+07,289.9502837,8.55E-07,0.318255782
0,291.7843011,1.26E+07,290.2942963,1.28E-06,0.341925234
0,292.2144337,1.24E+07,290.6868814,4.35E-07,0.302189261
0,292.2121474,1.23E+07,290.9332403,0,0.262453288
0,292.3559704,1.22E+07,291.1053766,8.56E-07,0.222717315
0,292.8075574,1.21E+07,291.4379609,0,0.251001567
0,292.4123516,1.23E+07,291.226244,4.35E-07,0.279285818
0,291.7868964,1.13E+07,290.4604435,1.72E-06,0.276690823
0,292.401069,7755590.875,291.3561166,1.72E-06,0.274095827
0,292.5152442,5594679,291.7138303,5.96E-04,0.271500832
0,292.3392677,6892990.75,291.3802611,9.07E-05,0.268905836
9.31E-10,292.9935385,1.18E+07,292.0430361,4.29E-06,0.266310841
0,293.3359451,9101511.625,292.7467556,3.24E-05,0.267258883
0,293.2318649,8260200.5,292.2281043,6.51E-04,0.268206924
0,292.1521384,1.21E+07,290.6391818,1.72E-06,0.269154966
0,291.1480808,1.20E+07,289.7137909,0,0.269216359
0,290.8588613,1.17E+07,289.1468894,1.72E-06,0.269277751
0,291.2084592,1.15E+07,289.7277711,8.52E-07,0.269599399
0,290.5736548,1.20E+07,288.5526905,1.29E-06,0.269921046
0,289.7799994,1.13E+07,288.5365454,0,0.270242693
0,289.8405431,1.08E+07,288.5367565,8.70E-07,0.270564341
0,289.8017273,1.19E+07,288.1325582,2.15E-06,0.270885988
0,290.1944091,1.18E+07,289.1554432,4.41E-07,0.271207635
0,290.7064285,1.13E+07,289.6774019,0,0.271529283
0,289.8525683,1.06E+07,288.1202672,4.35E-07,0.27185093
0,288.0861581,1.22E+07,285.5484428,0,0.272172577
0,287.7617861,1.20E+07,285.2769114,0,0.272494224
0,287.2544231,1.18E+07,284.8535995,1.29E-06,0.272815872
0,287.7608681,1.19E+07,285.7894872,8.58E-07,0.273137519
0,288.0384267,1.19E+07,287.1688188,4.35E-07,0.273459166
0,288.4389292,1.17E+07,287.5149549,0,0.27259863
0,288.953935,1.16E+07,287.7035255,8.52E-07,0.271738094
9.31E-10,289.4532744,1.17E+07,288.2971408,0,0.270877558
1.86E-09,289.4366436,8105757.25,288.5430775,6.87E-04,0.270017022
0,290.2099349,1.09E+07,288.7785053,3.26E-08,0.269156486
0,288.7531732,4070713.25,287.8479799,0.001176609,0.269071929
0,289.1217302,9817957.375,287.1065966,3.27E-04,0.268987373
9.31E-10,288.5051422,9181846.875,286.6413358,2.39E-06,0.268902816
0,288.5598183,1.10E+07,286.6494211,8.52E-07,0.26881826
0,288.1264197,1.21E+07,285.8637384,1.72E-06,0.268733703
0,287.9089559,1.11E+07,285.9093698,0,0.268649147
0,288.2391351,1.19E+07,286.5979023,1.69E-06,0.26856459
0,289.203509,1.20E+07,287.7053699,5.69E-06,0.268480034
0,289.541612,6223294.875,288.6467425,0.001722741,0.268395478
0,290.5626208,8567491.875,289.7134832,0.002671181,0.268310921
0,290.4962762,7160463,289.6200167,5.06E-04,0.268226365
0,289.7671502,6155976,289.111407,0.010709306,0.268141808
0,290.5219046,7814527.75,289.5862331,0.011396123,0.268057252
0,289.795606,5608345,288.3254503,0.013450735,0.267972695
0,289.3197098,7187933.75,288.0519638,0.00205982,0.267888139
0,288.7937094,8762029.5,286.9367065,9.69E-04,0.267803582
0,288.0229034,1.13E+07,285.7730598,3.99E-06,0.267719026
0,287.3959694,1.12E+07,285.0923716,6.40E-06,0.267634469
9.31E-10,287.1066659,1.11E+07,285.0163441,1.70E-06,0.267549913
0,286.8891373,9942354,284.7916381,3.08E-05,0.267465356
0,287.2005908,1.16E+07,284.8428726,7.08E-05,0.2673808
0,287.318531,1.28E+07,285.1566429,3.93E-05,0.267296243
0,287.4596825,1.19E+07,285.187088,1.15E-05,0.267211687
0,287.4713313,8653841.5,285.629228,2.30E-04,0.26712713
0,288.0170701,1.23E+07,286.8346252,1.07E-04,0.267042574
0,287.1964722,4648317,286.7373606,0.006362334,0.266958017
0,287.2134724,2793673.375,286.7900276,0.020285643,0.266873461
0,286.9696337,6312477.25,285.3868612,3.93E-04,0.266788905
0,287.1771361,1.12E+07,285.7871418,3.46E-06,0.266704348
0,286.7935664,8773237.125,285.0944131,3.79E-04,0.266619792
0,286.767978,1.15E+07,285.3809662,1.07E-05,0.266535235
0,286.4738312,1.40E+07,284.9809259,4.26E-07,0.266450679
0,286.9432303,1.37E+07,285.479194,1.28E-06,0.266366122
0,287.4675744,1.42E+07,286.8714288,4.35E-07,0.266281566
0,287.1084137,1.25E+07,285.8531233,2.14E-06,0.266197009
0,287.8988323,1.20E+07,287.0491867,8.03E-06,0.266112453
0,288.1385028,1.18E+07,286.3160756,6.33E-08,0.266027896
0,287.6911341,8556887.625,287.2990392,0.041696805,0.26594334
9.31E-10,286.930678,6389432.75,285.316316,0.007447119,0.265858783
9.31E-10,286.529534,9323266.25,284.4951916,4.30E-05,0.265774227
0,287.0266972,1.42E+07,285.5997251,2.14E-06,0.26568967
0,287.5550607,1.40E+07,287.1759033,9.61E-07,0.265605114
0,289.0391738,1.41E+07,288.6212597,7.72E-07,0.265520557
0,287.5642223,5048977.375,286.5905603,0.015329425,0.265436001
0,288.0374082,1.51E+07,287.238903,4.26E-07,0.265351444
0,287.9537341,1.56E+07,287.2198849,0,0.271908283
0,288.2991034,1.55E+07,287.2068984,0,0.278465122
0,288.2253424,1.47E+07,287.6963228,3.37E-06,0.280357331
0,288.8383636,1.51E+07,288.982729,2.59E-06,0.28224954
0,289.344998,1.45E+07,288.9504814,1.74E-06,0.284141749
0,289.6721274,1.58E+07,289.40168,0,0.281096026
0,289.833999,1.61E+07,289.4272931,0,0.278050303
0,290.1105824,1.63E+07,289.9549224,0,0.277725816
0,290.3747374,1.63E+07,290.289465,8.62E-07,0.277401328
0,289.9746895,1.65E+07,289.4216042,4.35E-07,0.27707684
9.31E-10,289.6671683,1.65E+07,288.8360227,0,0.277112365
4.66E-10,290.8879579,1.63E+07,291.0708472,1.72E-06,0.277147889
0,291.8269393,1.56E+07,291.8975194,8.70E-07,0.277183414
0,292.290074,1.49E+07,291.7633489,9.90E-04,0.277218938
0,292.224734,1.57E+07,291.5160249,3.45E-05,0.277254462
4.66E-10,291.9511553,1.44E+07,291.5312004,2.66E-04,0.276334542
0,292.1677844,1.48E+07,291.5665665,3.72E-04,0.275414622
0,291.6095314,1.75E+07,290.1659196,8.70E-07,0.274494702
0,291.8936214,1.73E+07,290.603651,0,0.273574781
0,292.9558144,1.74E+07,292.230203,8.64E-07,0.272654861
0,293.5163676,1.75E+07,292.8253619,1.72E-06,0.269958571
0,294.1457755,1.66E+07,293.9906712,1.29E-06,0.26726228
9.31E-10,293.7925981,1.79E+07,292.6594715,1.72E-06,0.269045141
0,293.8614464,1.74E+07,292.8771292,4.29E-06,0.270828001
0,294.2221018,1.56E+07,293.2736257,2.16E-06,0.272610862
0,295.0391095,1.74E+07,294.7248071,0,0.274393722
0,295.8481623,1.85E+07,295.4497337,2.15E-06,0.276176583
0,295.4060167,1.63E+07,294.6150411,8.52E-07,0.277959444
0,295.932106,1.85E+07,295.1894162,8.58E-07,0.279742304
0,296.2017129,1.88E+07,295.1035035,8.67E-07,0.281525165
9.31E-10,297.0384038,1.84E+07,296.5781384,4.35E-07,0.27661474
0,298.4541442,1.84E+07,297.8247325,1.73E-06,0.271704316
0,299.3089307,1.84E+07,298.6010081,0,0.270285348
0,300.0766373,1.84E+07,298.8845863,4.35E-07,0.26886638
0,300.4915257,1.72E+07,300.0932693,8.61E-07,0.267447412
0,301.2571971,1.87E+07,300.228522,0,0.265173197
0,301.8180923,1.84E+07,300.6136214,8.52E-07,0.262898982
0,302.0240866,1.89E+07,301.4456514,3.01E-06,0.269980917
0,302.1577072,1.78E+07,300.8820864,2.02E-04,0.277062853
0,300.992595,1.99E+07,299.4006157,4.35E-07,0.284144789
0,301.0612125,1.98E+07,299.1223208,1.72E-06,0.282905981
1.86E-09,301.1921743,1.91E+07,299.554088,3.23E-06,0.281667173
0,301.1337827,1.99E+07,299.8856239,1.71E-06,0.281205177
9.31E-10,300.5808093,2.04E+07,299.5278816,0,0.280743182
0,300.7761606,2.03E+07,299.3810304,2.13E-06,0.280281186
0,301.5992603,2.03E+07,300.1299394,0,0.280144468
0,301.9554672,2.03E+07,300.6344509,8.58E-07,0.28000775
0,301.9220791,2.01E+07,300.4761359,0,0.276232183
0,302.7713299,2.01E+07,301.2862949,0,0.272456616
9.31E-10,302.8418865,2.04E+07,300.9860611,2.57E-06,0.268681049
0,302.572897,2.06E+07,301.020064,1.30E-06,0.279023662
0,302.602279,2.06E+07,300.7531846,8.52E-07,0.289366275
4.66E-10,303.1186689,2.11E+07,301.8568115,1.73E-06,0.290524906
0,303.3314355,2.11E+07,301.7028319,1.71E-06,0.291683537
0,303.2043082,2.12E+07,301.48482,3.01E-06,0.292842168
9.31E-10,303.7929007,2.10E+07,302.3712273,4.41E-07,0.294000798
9.31E-10,304.2217789,2.10E+07,302.8406105,0,0.295159429
9.31E-10,304.5982513,2.09E+07,302.9052391,0,0.311146935
0,304.7692674,2.08E+07,302.875152,0,0.32713444
0,304.9599183,2.10E+07,303.0835152,8.52E-07,0.343121946
0,305.2975025,1.88E+07,303.6786677,1.70E-06,0.366635233
0,306.2207743,1.99E+07,304.2124952,5.49E-04,0.39014852
9.31E-10,305.4027418,2.04E+07,302.9335651,4.80E-04,0.37356168
0,304.624801,2.03E+07,302.2304103,1.05E-04,0.35697484
0,304.5319341,2.09E+07,302.5194607,8.52E-07,0.340388
0,304.9501578,2.16E+07,303.1922207,8.52E-07,0.32488437
0,306.1875019,2.12E+07,304.211544,8.52E-07,0.30938074
0,306.561594,2.02E+07,304.6744436,2.23E-04,0.29959318
0,306.4989815,2.16E+07,304.1811148,8.52E-07,0.289805621
0,305.197787,1.88E+07,302.3989588,0.001217989,0.280018061
0,305.4546096,2.08E+07,303.0131035,8.60E-07,0.278096542
0,305.5446555,2.19E+07,303.8854402,8.52E-07,0.276175022
0,305.5871836,2.21E+07,304.0227222,0,0.280713816
0,306.3470275,2.19E+07,304.7336311,4.35E-07,0.285252611
0,306.5131302,2.14E+07,304.4776459,3.50E-06,0.289791405
0,306.6343924,2.21E+07,304.6838303,2.15E-06,0.283723623
0,307.4980679,2.19E+07,305.3117746,0,0.27765584
0,307.7055848,2.14E+07,305.3754883,9.47E-06,0.280687618
0,308.1005586,2.15E+07,305.2907963,4.40E-04,0.283719397
0,307.7407684,2.09E+07,304.7446391,4.01E-05,0.286751175
0,306.6613382,1.88E+07,303.4016043,4.15E-04,0.289782953
0,307.5819594,2.08E+07,304.1447461,3.23E-04,0.292814732
0,307.9384384,2.06E+07,304.3713716,4.42E-04,0.292688727
0,306.0332686,1.91E+07,302.4395746,0.002619737,0.292562723
0,306.8258775,2.03E+07,303.3986575,8.27E-06,0.292436719
0,307.2530594,2.03E+07,304.1118444,1.82E-06,0.286972493
9.31E-10,307.2200292,2.02E+07,303.8840141,2.84E-04,0.281508267
0,307.6759548,1.92E+07,304.479009,9.83E-05,0.281508267
0,307.7202727,1.88E+07,304.2698129,4.17E-04,0.281508267
0,307.7824122,1.80E+07,304.3653628,6.31E-04,0.281508267
0,308.9435838,1.95E+07,305.4073556,3.50E-05,0.274724305
0,309.767875,2.10E+07,306.3686695,8.65E-06,0.267940342
9.31E-10,310.0551071,2.17E+07,307.1078345,1.72E-06,0.272233993
0,310.6323611,2.17E+07,307.6444619,1.29E-06,0.276527643
9.31E-10,310.1329505,1.90E+07,306.5137539,8.79E-05,0.280821294
0,309.2030958,2.03E+07,305.1969172,7.51E-04,0.285114944
0,309.2067629,2.07E+07,305.5413799,0.001093251,0.289408594
0,309.6417739,2.09E+07,306.3484135,0,0.285609732
0,310.1821582,2.14E+07,307.1148446,1.24E-05,0.28181087
0,309.4649188,2.11E+07,305.3663006,9.21E-04,0.278012007
0,307.4831727,1.89E+07,303.4389267,7.67E-04,0.274736106
0,304.0437965,1.37E+07,300.1008892,0.009186772,0.271460205
0,302.448199,1.49E+07,298.9457239,0.003231691,0.268184304
0,304.8280067,2.08E+07,301.6861598,2.63E-04,0.264908403
1.86E-09,305.3577118,1.95E+07,302.6818778,4.05E-06,0.261632502
0,306.9262861,2.07E+07,304.0310364,1.34E-04,0.257151127
0,308.0347411,1.93E+07,305.3002294,1.49E-04,0.252669752
9.31E-10,307.8883095,2.02E+07,304.7129943,7.09E-06,0.252669752
9.31E-10,308.9072634,2.12E+07,305.7141202,1.41E-06,0.252669752
0,309.6426563,2.04E+07,306.3117002,1.17E-05,0.252669752
0,309.5288989,2.08E+07,306.3658079,0,0.263410658
0,309.3440514,2.18E+07,305.8118394,4.26E-07,0.274151564
0,309.2565333,2.14E+07,305.9693343,8.58E-07,0.274491698
1.86E-09,309.6216742,2.21E+07,306.4680099,1.71E-06,0.274831831
0,309.9789734,2.19E+07,306.5863724,8.52E-07,0.275171965
0,309.6347637,2.08E+07,306.2058303,4.35E-07,0.275512099
0,310.0321973,2.10E+07,306.9492893,4.35E-07,0.275852233
0,310.5893415,2.11E+07,307.3406239,8.52E-07,0.276192367
0,310.5159537,2.06E+07,307.3949655,1.73E-06,0.276532501
0,310.9949551,2.11E+07,307.8064435,3.58E-06,0.276872635
0,311.6050123,2.14E+07,307.6563886,5.27E-06,0.277212769
0,311.5957565,2.14E+07,307.765974,4.35E-07,0.277552903
0,311.9705429,2.06E+07,308.8556608,8.05E-07,0.272789727
0,311.5823828,2.12E+07,308.6015905,1.72E-06,0.268026551
0,311.4133867,1.97E+07,308.7092463,3.06E-05,0.263263375
0,311.4626821,1.98E+07,307.3206005,9.08E-04,0.263300396
0,309.3725147,1.84E+07,304.5017249,9.48E-04,0.263337417
0,308.7679838,1.78E+07,304.8285554,2.66E-04,0.263374438
